order_id,order_date,ship_mode,product_id
CA-2020-137463,2020-12-16,Second Class,OFF-AR-10001988
CA-2017-124513,2017-09-21,Standard Class,OFF-AR-10002956
CA-2017-141838,2017-03-26,Second Class,OFF-AR-10004272
CA-2020-169005,2020-11-02,Standard Class,OFF-AR-10000246
CA-2018-163181,2018-11-07,Standard Class,OFF-AR-10001683
CA-2018-157028,2018-11-28,Standard Class,OFF-AR-10004441
CA-2019-130911,2019-03-24,Second Class,OFF-AR-10000475
US-2019-165505,2019-01-23,Standard Class,OFF-AR-10003477
US-2018-106873,2018-09-24,Second Class,OFF-AR-10003179
US-2018-106873,2018-09-24,Second Class,OFF-AR-10001246
CA-2019-166618,2019-11-14,Standard Class,OFF-AR-10001725
CA-2019-153836,2019-10-30,Standard Class,OFF-AR-10004602
CA-2019-104689,2019-12-01,Standard Class,OFF-AR-10001149
CA-2019-146423,2019-04-21,First Class,OFF-AR-10004817
CA-2017-153619,2017-11-03,First Class,OFF-AR-10001868
CA-2019-126732,2019-09-02,Standard Class,OFF-AR-10004752
CA-2020-110310,2020-10-27,Standard Class,OFF-AR-10001662
CA-2017-113271,2017-07-09,Standard Class,OFF-AR-10003251
CA-2020-130106,2020-05-22,Standard Class,OFF-AR-10003651
CA-2020-130106,2020-05-22,Standard Class,OFF-AR-10003732
US-2017-134054,2017-10-10,First Class,OFF-AR-10000937
CA-2017-163650,2017-09-23,First Class,OFF-AR-10002375
US-2018-163433,2018-04-18,Second Class,OFF-AR-10003373
US-2018-163433,2018-04-18,Second Class,OFF-AR-10003481
CA-2018-137603,2018-09-19,Standard Class,OFF-AR-10001972
CA-2017-128237,2017-03-25,Standard Class,OFF-AR-10003829
CA-2017-128237,2017-03-25,Standard Class,OFF-AR-10003338
CA-2017-128237,2017-03-25,Standard Class,OFF-AR-10000034
CA-2020-148642,2020-03-06,Standard Class,OFF-AR-10000588
US-2020-130687,2020-09-07,First Class,OFF-AR-10004260
CA-2018-110324,2018-12-01,Standard Class,OFF-AR-10000823
CA-2017-154158,2017-12-23,Second Class,OFF-AR-10001868
CA-2019-103128,2019-11-11,Standard Class,OFF-AR-10003394
CA-2019-160479,2019-09-15,Standard Class,OFF-AR-10002445
CA-2018-119627,2018-08-17,Standard Class,OFF-AR-10000203
CA-2020-165904,2020-04-07,Standard Class,OFF-AR-10003156
CA-2017-138240,2017-10-09,Standard Class,OFF-AR-10002135
CA-2017-156545,2017-02-27,First Class,OFF-AR-10003560
CA-2017-122679,2017-07-22,Standard Class,OFF-AR-10004757
US-2019-102232,2019-08-05,Standard Class,OFF-AR-10000538
CA-2020-111738,2020-01-03,Standard Class,OFF-AR-10000817
CA-2019-101329,2019-04-22,Standard Class,OFF-AR-10000614
CA-2019-101329,2019-04-22,Standard Class,OFF-AR-10003190
CA-2017-149104,2017-04-05,Second Class,OFF-AR-10002952
CA-2017-149104,2017-04-05,Second Class,OFF-AR-10004685
CA-2019-105263,2019-08-06,Standard Class,OFF-AR-10002399
CA-2017-154165,2017-02-17,Standard Class,OFF-AR-10003631
CA-2017-130428,2017-03-31,First Class,OFF-AR-10004027
CA-2018-113131,2018-09-24,First Class,OFF-AR-10003504
CA-2020-152975,2020-09-14,First Class,OFF-AR-10001988
CA-2020-110940,2020-07-23,Standard Class,OFF-AR-10000380
CA-2019-140256,2019-08-22,Standard Class,OFF-AR-10002255
CA-2020-160633,2020-11-16,Standard Class,OFF-AR-10004022
CA-2017-104563,2017-03-07,Standard Class,OFF-AR-10000390
CA-2019-107104,2019-11-26,Standard Class,OFF-AR-10004269
CA-2017-156160,2017-09-22,Standard Class,OFF-AR-10003876
CA-2018-133396,2018-08-13,First Class,OFF-AR-10001446
CA-2019-144785,2019-04-18,Standard Class,OFF-AR-10001573
CA-2020-116498,2020-05-30,Standard Class,OFF-AR-10003405
CA-2020-140536,2020-04-04,First Class,OFF-AR-10001545
CA-2019-161746,2019-10-21,Standard Class,OFF-AR-10000390
US-2019-144477,2019-08-12,Second Class,OFF-AR-10000914
CA-2020-124261,2020-11-14,Standard Class,OFF-AR-10003504
CA-2019-113390,2019-10-11,Standard Class,OFF-AR-10003183
CA-2019-113390,2019-10-11,Standard Class,OFF-AR-10001446
CA-2020-159135,2020-11-04,Standard Class,OFF-AR-10000657
CA-2018-128608,2018-01-12,Standard Class,OFF-AR-10001374
US-2017-139640,2017-11-07,Second Class,OFF-AR-10002240
CA-2019-117583,2019-11-27,First Class,OFF-AR-10000658
CA-2018-162201,2018-06-08,Standard Class,OFF-AR-10003856
US-2019-125402,2019-09-25,Standard Class,OFF-AR-10002255
CA-2017-142979,2017-04-12,Standard Class,OFF-AR-10002987
CA-2020-146269,2020-10-06,First Class,OFF-AR-10004790
CA-2020-166499,2020-03-19,First Class,OFF-AR-10002467
CA-2019-169824,2019-12-12,Standard Class,OFF-AR-10000462
CA-2020-137421,2020-10-06,Standard Class,OFF-AR-10001761
CA-2018-103772,2018-06-28,Standard Class,OFF-AR-10000538
US-2019-103674,2019-12-06,Standard Class,OFF-AR-10004752
US-2018-108966,2018-10-11,Standard Class,FUR-TA-10000577
CA-2017-115812,2017-06-09,Standard Class,FUR-TA-10001539
CA-2018-106320,2018-09-25,Standard Class,FUR-TA-10000577
CA-2018-110457,2018-03-02,Standard Class,FUR-TA-10001768
US-2017-134614,2017-09-20,Standard Class,FUR-TA-10004534
CA-2017-133690,2017-08-03,First Class,FUR-TA-10004289
CA-2018-163055,2018-08-09,Standard Class,FUR-TA-10003748
US-2020-100930,2020-04-07,Standard Class,FUR-TA-10001705
US-2020-100930,2020-04-07,Standard Class,FUR-TA-10003473
CA-2019-157749,2019-06-04,Second Class,FUR-TA-10002607
CA-2018-130890,2018-11-02,Standard Class,FUR-TA-10002903
US-2020-152380,2020-11-19,Standard Class,FUR-TA-10002533
CA-2017-129924,2017-07-12,Standard Class,FUR-TA-10004575
US-2020-134481,2020-08-27,Standard Class,FUR-TA-10004915
US-2018-168935,2018-11-27,Standard Class,FUR-TA-10000617
CA-2020-117457,2020-12-08,Standard Class,FUR-TA-10002041
CA-2020-147277,2020-10-20,Standard Class,FUR-TA-10001539
CA-2019-109869,2019-04-22,Standard Class,FUR-TA-10001889
US-2019-120929,2019-03-18,Second Class,FUR-TA-10001857
CA-2020-145142,2020-01-23,First Class,FUR-TA-10001857
CA-2019-113243,2019-06-10,Standard Class,FUR-TA-10004256
CA-2018-146563,2018-08-24,Standard Class,FUR-TA-10001768
US-2020-106663,2020-06-09,Standard Class,FUR-TA-10000688
CA-2018-142027,2018-04-09,Standard Class,FUR-TA-10002774
CA-2019-142335,2019-12-15,Standard Class,FUR-TA-10000198
US-2019-150861,2019-12-03,First Class,FUR-TA-10002228
CA-2017-124429,2017-05-27,First Class,FUR-TA-10002607
CA-2019-140928,2019-09-18,Standard Class,FUR-TA-10001095
CA-2017-151995,2017-10-13,First Class,FUR-TA-10002903
US-2017-141215,2017-06-15,Standard Class,FUR-TA-10001520
CA-2019-142958,2019-12-13,Standard Class,FUR-TA-10000577
US-2018-140200,2018-07-26,First Class,FUR-TA-10002356
US-2020-110576,2020-11-28,Standard Class,FUR-TA-10004154
CA-2018-124891,2018-07-31,First Class,FUR-TA-10002903
US-2018-126214,2018-12-21,Second Class,FUR-TA-10003748
CA-2019-127670,2019-03-20,Standard Class,FUR-TA-10001095
US-2019-143819,2019-03-01,Standard Class,FUR-TA-10001095
CA-2017-159338,2017-06-25,First Class,FUR-TA-10004147
CA-2019-112102,2019-04-12,Standard Class,FUR-TA-10004086
CA-2017-136567,2017-12-20,First Class,FUR-TA-10001932
CA-2017-136567,2017-12-20,First Class,FUR-TA-10000617
CA-2017-168494,2017-12-12,Second Class,FUR-TA-10004619
CA-2017-168494,2017-12-12,Second Class,FUR-TA-10003473
CA-2020-162978,2020-05-04,Standard Class,FUR-TA-10003473
CA-2018-120362,2018-09-14,Standard Class,FUR-TA-10003008
US-2020-117247,2020-10-09,Standard Class,FUR-TA-10002958
US-2020-117247,2020-10-09,Standard Class,FUR-TA-10001676
US-2019-161396,2019-04-19,Standard Class,FUR-TA-10002622
US-2017-118486,2017-04-06,First Class,FUR-TA-10001039
US-2019-122245,2019-09-25,Standard Class,FUR-TA-10002356
CA-2020-148474,2020-06-12,Standard Class,FUR-TA-10002530
US-2019-128902,2019-03-11,Standard Class,FUR-TA-10001095
CA-2018-153388,2018-08-01,Standard Class,FUR-TA-10003715
CA-2020-148446,2020-12-10,Second Class,FUR-TA-10004256
CA-2018-112116,2018-03-16,Second Class,FUR-TA-10001039
US-2020-102890,2020-06-30,First Class,FUR-TA-10000577
CA-2018-131338,2018-08-09,First Class,FUR-TA-10002607
US-2018-157154,2018-01-10,Standard Class,FUR-TA-10001889
CA-2017-142839,2017-08-16,Standard Class,FUR-TA-10001539
CA-2017-135657,2017-06-03,Second Class,FUR-TA-10004086
US-2020-124968,2020-09-08,Second Class,FUR-TA-10004289
US-2020-164056,2020-04-29,Second Class,FUR-TA-10001307
CA-2018-139094,2018-11-22,Standard Class,FUR-TA-10004607
CA-2017-132612,2017-06-09,Second Class,FUR-TA-10004534
CA-2018-131597,2018-09-14,Standard Class,FUR-TA-10002607
CA-2020-145884,2020-10-21,First Class,FUR-TA-10002356
US-2019-100839,2019-10-13,Standard Class,FUR-TA-10004575
CA-2017-116932,2017-07-21,Standard Class,FUR-TA-10004175
CA-2020-142888,2020-11-21,Standard Class,FUR-TA-10004767
CA-2017-142587,2017-10-21,First Class,FUR-TA-10000617
CA-2017-169775,2017-08-29,Second Class,FUR-TA-10001857
CA-2020-157987,2020-09-02,Standard Class,FUR-TA-10001889
CA-2018-127509,2018-11-09,Standard Class,FUR-TA-10002855
CA-2020-120376,2020-12-22,First Class,FUR-TA-10004534
CA-2018-133452,2018-04-13,Standard Class,FUR-TA-10003954
CA-2020-166142,2020-07-15,Standard Class,FUR-TA-10004607
CA-2018-159786,2018-10-12,Second Class,FUR-TA-10001307
CA-2017-159520,2017-06-06,Standard Class,FUR-TA-10003238
CA-2019-139157,2019-10-01,Standard Class,FUR-TA-10003238
CA-2017-157882,2017-10-03,Second Class,FUR-TA-10001866
CA-2017-104283,2017-06-27,Standard Class,FUR-TA-10001039
CA-2020-115154,2020-01-08,First Class,FUR-TA-10001950
CA-2019-159373,2019-03-13,Standard Class,FUR-TA-10004619
US-2017-148838,2017-03-17,Standard Class,FUR-TA-10003473
US-2017-148838,2017-03-17,Standard Class,FUR-TA-10001950
US-2017-148838,2017-03-17,Standard Class,FUR-TA-10004175
CA-2017-151295,2017-11-12,Standard Class,FUR-TA-10002356
US-2020-147669,2020-12-25,Standard Class,FUR-TA-10002645
CA-2017-164210,2017-11-18,Second Class,FUR-TA-10000849
CA-2019-146934,2019-05-22,Standard Class,FUR-TA-10003748
CA-2020-102750,2020-09-04,Second Class,FUR-TA-10000198
CA-2020-126067,2020-08-28,Standard Class,FUR-TA-10000617
CA-2019-146206,2019-09-10,Second Class,FUR-TA-10004086
CA-2020-123967,2020-11-01,Second Class,FUR-TA-10003954
US-2019-115455,2019-09-08,Standard Class,FUR-TA-10003569
CA-2017-127446,2017-11-25,Standard Class,FUR-TA-10000577
CA-2019-164784,2019-05-01,First Class,FUR-TA-10004534
CA-2020-149888,2020-11-07,Standard Class,FUR-TA-10000849
CA-2017-155887,2017-05-12,Standard Class,FUR-TA-10002228
CA-2018-135685,2018-11-16,Second Class,FUR-TA-10001520
CA-2018-135685,2018-11-16,Second Class,FUR-TA-10000688
CA-2019-160500,2019-05-05,First Class,FUR-TA-10003748
CA-2018-137512,2018-05-07,Standard Class,FUR-TA-10001095
US-2017-112872,2017-12-06,Second Class,FUR-TA-10003238
US-2018-138919,2018-09-17,Standard Class,FUR-TA-10004154
CA-2020-101749,2020-10-03,Standard Class,FUR-TA-10001520
CA-2020-121419,2020-04-02,First Class,FUR-TA-10004534
CA-2020-131492,2020-10-19,Second Class,FUR-TA-10003837
CA-2018-139584,2018-08-24,Standard Class,FUR-TA-10001539
CA-2019-140746,2019-01-15,First Class,FUR-TA-10002903
US-2019-161844,2019-12-09,Second Class,FUR-TA-10001676
US-2020-109253,2020-08-21,First Class,FUR-TA-10001539
CA-2019-145982,2019-08-27,Second Class,FUR-TA-10001307
US-2017-150434,2017-07-19,Standard Class,FUR-TA-10004152
CA-2020-148404,2020-10-07,Standard Class,FUR-TA-10001039
US-2020-111024,2020-07-03,Second Class,FUR-TA-10002041
CA-2020-152583,2020-10-30,First Class,FUR-TA-10002041
CA-2019-131289,2019-12-08,Standard Class,FUR-TA-10003954
CA-2017-124688,2017-08-27,First Class,FUR-TA-10003569
CA-2019-107328,2019-08-08,Standard Class,FUR-TA-10001932
CA-2018-124975,2018-06-22,First Class,FUR-TA-10002645
CA-2019-104157,2019-07-25,Standard Class,FUR-TA-10004915
CA-2018-121650,2018-12-10,Standard Class,FUR-TA-10003569
CA-2020-112529,2020-11-19,First Class,FUR-TA-10002622
CA-2020-113670,2020-10-15,First Class,FUR-TA-10001705
CA-2019-163153,2019-03-21,Standard Class,FUR-TA-10004767
CA-2019-155530,2019-12-17,Standard Class,FUR-TA-10004256
US-2017-117163,2017-01-27,Standard Class,FUR-TA-10003469
CA-2020-147760,2020-11-04,First Class,FUR-TA-10004575
CA-2018-102582,2018-09-15,Standard Class,FUR-TA-10003569
CA-2020-154039,2020-02-17,Standard Class,FUR-TA-10001932
US-2020-142573,2020-07-18,Standard Class,FUR-TA-10001932
CA-2017-114517,2017-12-23,Standard Class,FUR-TA-10001676
CA-2019-145730,2019-03-03,Standard Class,FUR-TA-10004915
CA-2017-122931,2017-09-29,Standard Class,FUR-TA-10004175
CA-2017-122931,2017-09-29,Standard Class,FUR-TA-10004147
CA-2018-105599,2018-09-07,First Class,FUR-TA-10003837
CA-2018-150875,2018-11-16,Standard Class,FUR-TA-10000577
CA-2017-145387,2017-10-31,Second Class,FUR-TA-10003238
US-2019-131611,2019-11-05,Standard Class,FUR-TA-10002774
US-2020-124821,2020-06-25,Second Class,FUR-TA-10000688
CA-2020-102407,2020-12-09,Second Class,FUR-TA-10003748
CA-2020-101581,2020-10-22,Standard Class,FUR-TA-10002607
CA-2017-125829,2017-11-04,Standard Class,FUR-TA-10002041
CA-2018-152891,2018-10-25,Standard Class,FUR-TA-10001857
CA-2019-168893,2019-11-03,Second Class,FUR-TA-10003392
CA-2020-121300,2020-09-29,First Class,FUR-TA-10004442
CA-2020-130211,2020-10-22,First Class,FUR-TA-10003748
CA-2020-105921,2020-08-14,Standard Class,FUR-TA-10001095
CA-2020-167003,2020-05-23,Standard Class,FUR-TA-10001520
CA-2018-104129,2018-02-27,Standard Class,FUR-TA-10004152
US-2017-165862,2017-07-13,Standard Class,FUR-TA-10002855
CA-2019-129868,2019-12-26,Standard Class,FUR-TA-10003473
CA-2019-159912,2019-08-29,Standard Class,FUR-TA-10004152
CA-2020-143126,2020-12-03,Second Class,FUR-TA-10002958
CA-2017-106229,2017-06-07,Second Class,FUR-TA-10002041
CA-2018-105725,2018-02-18,Standard Class,FUR-TA-10001676
CA-2018-104346,2018-12-11,Standard Class,FUR-TA-10000849
CA-2020-117653,2020-10-19,Standard Class,FUR-TA-10003008
CA-2017-169803,2017-04-06,Standard Class,FUR-TA-10000688
CA-2018-136469,2018-07-11,First Class,FUR-TA-10001520
CA-2020-142090,2020-11-30,Standard Class,FUR-TA-10001889
CA-2017-134572,2017-04-20,Second Class,FUR-TA-10001705
CA-2017-134572,2017-04-20,Second Class,FUR-TA-10004442
US-2017-140452,2017-12-06,Standard Class,FUR-TA-10004086
CA-2017-160766,2017-09-14,First Class,FUR-TA-10001039
CA-2020-124436,2020-03-19,Second Class,FUR-TA-10001095
CA-2020-131037,2020-08-22,First Class,FUR-TA-10001768
CA-2019-156265,2019-08-02,Second Class,FUR-TA-10001691
CA-2017-105165,2017-09-07,First Class,FUR-TA-10004154
CA-2020-125913,2020-01-16,First Class,FUR-TA-10001520
CA-2018-111073,2018-12-26,Standard Class,FUR-TA-10004086
CA-2019-113831,2019-05-30,Standard Class,FUR-TA-10002645
US-2020-162558,2020-10-02,First Class,FUR-TA-10000198
CA-2018-118738,2018-10-24,Standard Class,FUR-TA-10002607
CA-2020-116680,2020-09-04,Second Class,FUR-TA-10001771
CA-2019-134936,2019-12-19,Standard Class,FUR-TA-10001086
CA-2017-126683,2017-09-29,Second Class,FUR-TA-10002958
US-2019-146066,2019-08-21,Second Class,FUR-TA-10002530
CA-2017-127614,2017-02-11,Standard Class,FUR-TA-10003715
CA-2019-145261,2019-12-18,First Class,FUR-TA-10002530
CA-2019-126165,2019-05-05,Second Class,FUR-TA-10001676
US-2017-123519,2017-12-14,Standard Class,FUR-TA-10002645
CA-2017-145800,2017-05-30,Standard Class,FUR-TA-10001539
CA-2020-117632,2020-05-12,Standard Class,FUR-TA-10001520
CA-2019-122063,2019-12-03,Standard Class,FUR-TA-10004575
CA-2018-108119,2018-11-01,Standard Class,FUR-TA-10002530
CA-2019-128223,2019-06-14,First Class,FUR-TA-10001771
CA-2019-130288,2019-11-26,Second Class,FUR-TA-10002958
US-2017-118997,2017-04-08,Standard Class,FUR-TA-10001086
CA-2017-117765,2017-09-07,Standard Class,FUR-TA-10001039
CA-2019-162187,2019-12-11,First Class,FUR-TA-10003008
CA-2019-154662,2019-06-09,Standard Class,FUR-TA-10001771
US-2020-132381,2020-08-22,First Class,FUR-TA-10002356
CA-2019-148096,2019-08-16,First Class,FUR-TA-10004152
CA-2019-125080,2019-10-21,Standard Class,FUR-TA-10003238
CA-2017-100090,2017-07-08,Standard Class,FUR-TA-10003715
CA-2017-165764,2017-11-03,Standard Class,FUR-TA-10001768
US-2020-113992,2020-12-14,Standard Class,FUR-TA-10000577
CA-2020-113908,2020-06-03,Standard Class,FUR-TA-10001932
CA-2017-169684,2017-10-20,First Class,FUR-TA-10003008
CA-2017-166086,2017-05-07,Standard Class,FUR-TA-10003469
CA-2018-141250,2018-01-19,Standard Class,FUR-TA-10002855
CA-2019-105081,2019-12-25,Standard Class,FUR-TA-10001307
CA-2017-108609,2017-10-31,Second Class,FUR-TA-10003954
US-2019-127334,2019-12-15,Standard Class,FUR-TA-10003473
CA-2020-135937,2020-02-20,Standard Class,FUR-TA-10001039
CA-2020-162173,2020-10-26,Standard Class,FUR-TA-10001520
CA-2020-121293,2020-07-25,Second Class,FUR-TA-10001771
CA-2019-109827,2019-12-25,Standard Class,FUR-TA-10002607
CA-2018-154291,2018-07-25,Standard Class,FUR-TA-10002041
CA-2019-153101,2019-09-08,First Class,FUR-TA-10003008
US-2019-126452,2019-08-21,Standard Class,FUR-TA-10003569
US-2019-121013,2019-09-05,Standard Class,FUR-TA-10003238
CA-2018-137113,2018-12-01,Second Class,FUR-TA-10001705
CA-2020-143021,2020-11-19,First Class,FUR-TA-10001676
CA-2017-150581,2017-04-08,Standard Class,FUR-TA-10003748
CA-2019-165330,2019-12-11,First Class,FUR-TA-10004619
CA-2019-106950,2019-09-02,Standard Class,FUR-TA-10001768
US-2019-102239,2019-05-05,First Class,FUR-TA-10003392
CA-2020-141439,2020-11-26,Standard Class,FUR-TA-10001039
US-2020-141558,2020-03-11,Standard Class,FUR-TA-10004086
CA-2020-142909,2020-12-22,Second Class,FUR-TA-10003008
CA-2017-117464,2017-07-22,Second Class,FUR-TA-10004767
CA-2019-164399,2019-11-12,First Class,FUR-TA-10003392
CA-2019-104276,2019-11-27,Standard Class,FUR-TA-10001039
CA-2017-163468,2017-11-18,First Class,FUR-TA-10002533
CA-2017-137274,2017-03-29,Standard Class,FUR-TA-10001889
CA-2019-132066,2019-10-16,Standard Class,FUR-TA-10001539
CA-2020-168389,2020-12-11,Standard Class,FUR-TA-10004289
US-2017-115189,2017-12-30,Second Class,FUR-TA-10004575
CA-2019-110975,2019-12-25,Standard Class,FUR-TA-10002958
CA-2017-121769,2017-04-08,Standard Class,FUR-TA-10004442
US-2020-163657,2020-09-02,Standard Class,FUR-TA-10004607
US-2018-134558,2018-12-19,Second Class,FUR-TA-10003473
US-2020-160836,2020-09-11,Standard Class,FUR-TA-10002855
CA-2017-100916,2017-10-21,Standard Class,FUR-TA-10004607
CA-2020-151225,2020-10-27,First Class,FUR-TA-10001539
CA-2018-101889,2018-12-27,Standard Class,FUR-TA-10004154
CA-2018-130974,2018-11-27,Second Class,FUR-TA-10004619
CA-2019-169838,2019-11-25,Standard Class,FUR-TA-10001095
US-2020-128951,2020-07-15,First Class,FUR-TA-10004575
CA-2020-151799,2020-12-14,Standard Class,FUR-TA-10003473
CA-2019-114601,2019-08-26,Standard Class,FUR-TA-10004147
CA-2019-162236,2019-11-04,Second Class,FUR-TA-10002533
CA-2019-134334,2019-02-14,First Class,FUR-TA-10002356
CA-2018-106257,2018-04-13,Second Class,FUR-TA-10002530
US-2017-137869,2017-03-28,Standard Class,FUR-TA-10003954
US-2020-123834,2020-07-21,Standard Class,FUR-TA-10001676
CA-2019-155747,2019-06-14,Standard Class,FUR-TA-10003392
CA-2019-149762,2019-12-03,Standard Class,FUR-TA-10004147
CA-2020-167549,2020-07-25,First Class,FUR-TA-10004767
CA-2020-131807,2020-10-05,Standard Class,FUR-TA-10004086
US-2020-105998,2020-11-03,First Class,FUR-TA-10001095
CA-2019-118073,2019-08-12,Standard Class,FUR-TA-10002533
CA-2019-100993,2019-02-05,Standard Class,FUR-TA-10001095
CA-2019-131296,2019-10-04,Standard Class,FUR-TA-10002622
CA-2019-144148,2019-07-31,Standard Class,FUR-TA-10002774
CA-2020-107174,2020-11-06,Standard Class,FUR-TA-10004575
CA-2018-112767,2018-08-02,Standard Class,FUR-TA-10003469
CA-2018-119879,2018-11-21,Standard Class,FUR-TA-10002958
CA-2018-122266,2018-04-26,Standard Class,FUR-TA-10000577
CA-2020-102204,2020-05-01,Standard Class,FUR-TA-10001889
CA-2020-121790,2020-01-30,Standard Class,FUR-TA-10003469
CA-2020-135419,2020-11-03,Standard Class,FUR-TA-10001086
CA-2017-168312,2017-03-01,Standard Class,FUR-TA-10001866
CA-2020-132199,2020-05-03,Standard Class,FUR-TA-10003748
CA-2020-147207,2020-01-02,Second Class,FUR-TA-10002958
CA-2019-118745,2019-06-11,Standard Class,FUR-TA-10003473
CA-2019-142594,2019-12-01,Second Class,FUR-TA-10001095
CA-2019-130820,2019-11-15,First Class,FUR-TA-10001768
CA-2020-132290,2020-03-10,Standard Class,FUR-TA-10002228
CA-2020-118199,2020-05-09,First Class,FUR-TA-10004154
CA-2020-125451,2020-10-23,First Class,FUR-TA-10001039
CA-2020-125451,2020-10-23,First Class,FUR-TA-10004915
US-2019-164196,2019-11-11,Standard Class,FUR-TA-10001950
CA-2019-102092,2019-12-09,First Class,FUR-TA-10002530
CA-2020-146164,2020-12-22,Standard Class,FUR-TA-10004915
CA-2020-117513,2020-03-03,Standard Class,FUR-TA-10001520
CA-2018-164084,2018-09-07,Standard Class,FUR-TA-10003569
CA-2020-141705,2020-10-24,First Class,FUR-TA-10004607
CA-2020-127096,2020-09-15,Second Class,FUR-TA-10003473
CA-2020-119284,2020-06-15,Standard Class,FUR-TA-10004152
CA-2017-105648,2017-03-03,Standard Class,FUR-TA-10002958
CA-2019-116911,2019-09-15,Standard Class,FUR-TA-10003473
CA-2017-124723,2017-08-05,Standard Class,FUR-TA-10001307
CA-2019-168032,2019-01-30,Standard Class,FUR-TA-10004256
US-2018-168704,2018-04-13,Standard Class,FUR-TA-10000688
US-2018-168704,2018-04-13,Standard Class,FUR-TA-10002530
CA-2020-150910,2020-12-22,Standard Class,FUR-TA-10002903
CA-2020-156622,2020-11-23,First Class,FUR-TA-10003008
CA-2019-110898,2019-03-06,Standard Class,FUR-TA-10000849
CA-2020-159100,2020-10-16,Standard Class,FUR-TA-10001950
CA-2020-128041,2020-09-01,First Class,FUR-TA-10002607
CA-2017-138177,2017-09-19,Standard Class,FUR-TA-10004607
CA-2018-149097,2018-10-20,Standard Class,FUR-TA-10001086
CA-2019-132304,2019-06-14,Standard Class,FUR-TA-10004619
CA-2020-103212,2020-10-13,First Class,FUR-TA-10003473
CA-2019-126732,2019-09-02,Standard Class,FUR-TA-10001539
CA-2020-154011,2020-06-19,Standard Class,FUR-TA-10000688
CA-2020-109085,2020-02-17,First Class,FUR-TA-10001086
CA-2019-168046,2019-01-25,Second Class,FUR-TA-10001095
CA-2019-105459,2019-08-12,Second Class,FUR-TA-10001095
CA-2018-166219,2018-08-28,Standard Class,FUR-TA-10004607
CA-2020-102925,2020-11-05,Second Class,FUR-TA-10003469
CA-2020-130505,2020-10-12,First Class,FUR-TA-10001932
CA-2019-105207,2019-01-03,Standard Class,FUR-TA-10000617
CA-2019-129861,2019-06-17,Standard Class,FUR-TA-10003715
CA-2020-137449,2020-06-29,First Class,FUR-TA-10002855
CA-2017-124702,2017-11-18,Standard Class,FUR-TA-10003008
CA-2018-116638,2018-01-28,Second Class,FUR-TA-10000198
CA-2020-137505,2020-11-24,First Class,FUR-TA-10000617
CA-2020-137505,2020-11-24,First Class,FUR-TA-10001676
CA-2020-113705,2020-03-27,Second Class,FUR-TA-10002533
CA-2018-164301,2018-03-26,Standard Class,FUR-TA-10001889
US-2017-117380,2017-03-28,Standard Class,FUR-TA-10000198
CA-2019-164889,2019-06-03,Second Class,FUR-TA-10001676
CA-2018-141593,2018-12-14,Second Class,FUR-TA-10002622
US-2018-151435,2018-09-06,Second Class,FUR-TA-10001039
CA-2019-152156,2019-11-08,Second Class,FUR-BO-10001798
US-2018-150630,2018-09-17,Standard Class,FUR-BO-10004834
CA-2018-117415,2018-12-27,Standard Class,FUR-BO-10002545
CA-2018-102281,2018-10-12,First Class,FUR-BO-10002613
CA-2018-102281,2018-10-12,First Class,FUR-BO-10002545
CA-2018-146262,2018-01-02,Standard Class,FUR-BO-10004695
CA-2019-110772,2019-11-20,Second Class,FUR-BO-10004709
CA-2019-138520,2019-04-08,Standard Class,FUR-BO-10002268
CA-2019-155516,2019-10-21,First Class,FUR-BO-10002545
CA-2019-108987,2019-09-08,Second Class,FUR-BO-10004834
CA-2020-117457,2020-12-08,Standard Class,FUR-BO-10001972
CA-2020-154907,2020-03-31,Standard Class,FUR-BO-10002824
CA-2017-144666,2017-11-09,Second Class,FUR-BO-10001601
CA-2020-140963,2020-06-10,First Class,FUR-BO-10001337
CA-2020-161480,2020-12-25,Standard Class,FUR-BO-10004015
CA-2017-112158,2017-12-02,First Class,FUR-BO-10003272
CA-2020-131954,2020-01-21,Standard Class,FUR-BO-10001619
US-2018-157014,2018-10-03,Second Class,FUR-BO-10004409
CA-2018-100454,2018-11-20,Standard Class,FUR-BO-10001519
CA-2020-143259,2020-12-30,Standard Class,FUR-BO-10003441
CA-2020-136539,2020-12-28,Standard Class,FUR-BO-10004709
CA-2019-102981,2019-09-06,Second Class,FUR-BO-10001811
CA-2020-140585,2020-12-18,Second Class,FUR-BO-10002206
CA-2019-137050,2019-07-14,Second Class,FUR-BO-10004695
CA-2017-168494,2017-12-12,Second Class,FUR-BO-10004467
CA-2018-115847,2018-09-19,Second Class,FUR-BO-10003433
US-2018-103471,2018-12-24,Standard Class,FUR-BO-10002613
US-2019-108504,2019-02-05,First Class,FUR-BO-10004015
CA-2020-124086,2020-02-10,Standard Class,FUR-BO-10004015
CA-2020-121888,2020-09-15,Second Class,FUR-BO-10002545
CA-2017-150245,2017-12-31,Second Class,FUR-BO-10002613
CA-2018-118423,2018-03-24,First Class,FUR-BO-10000362
CA-2017-156349,2017-05-26,Standard Class,FUR-BO-10000362
CA-2020-104003,2020-10-07,Standard Class,FUR-BO-10003965
US-2018-123218,2018-12-20,Standard Class,FUR-BO-10003966
CA-2018-130785,2018-09-05,Standard Class,FUR-BO-10000330
CA-2018-130785,2018-09-05,Standard Class,FUR-BO-10003159
