order_id,order_date,on_truck_scan_date,ship_mode
US-2020-120390,2020-10-19,2020-10-28,Standard Processing
CA-2020-106432,2020-10-19,2020-10-28,Standard Processing
CA-2020-106432,2020-10-19,2020-10-28,Standard Processing
CA-2020-147277,2020-10-20,2020-10-28,Standard Processing
CA-2020-147277,2020-10-20,2020-10-28,Standard Processing
CA-2020-158743,2020-10-20,2020-10-28,Standard Processing
CA-2020-158743,2020-10-20,2020-10-28,Standard Processing
CA-2020-158743,2020-10-20,2020-10-28,Standard Processing
CA-2020-158722,2020-10-20,2020-10-28,Standard Processing
US-2020-115252,2020-10-20,2020-10-28,Standard Processing
US-2020-115252,2020-10-20,2020-10-28,Standard Processing
CA-2020-113558,2020-10-21,2020-10-28,Standard Processing
CA-2020-113558,2020-10-21,2020-10-28,Standard Processing
CA-2020-148166,2020-10-21,2020-10-28,Standard Processing
CA-2020-100356,2020-10-21,2020-10-28,Standard Processing
CA-2020-117422,2020-10-21,2020-10-28,Standard Processing
CA-2020-117422,2020-10-21,2020-10-28,Standard Processing
CA-2020-117422,2020-10-21,2020-10-28,Standard Processing
CA-2020-142125,2020-10-21,2020-10-28,Standard Processing
CA-2020-142125,2020-10-21,2020-10-28,Standard Processing
CA-2020-101581,2020-10-22,2020-10-28,Standard Processing
US-2020-111920,2020-10-22,2020-10-28,Standard Processing
CA-2020-117079,2020-10-23,2020-10-28,Standard Processing
CA-2020-144365,2020-10-24,2020-10-28,Standard Processing
CA-2020-151225,2020-10-27,2020-10-30,Express
CA-2020-151225,2020-10-27,2020-10-30,Express
CA-2020-152583,2020-10-30,2020-10-30,Express
CA-2020-152583,2020-10-30,2020-10-30,Express
CA-2020-152583,2020-10-30,2020-10-30,Express
US-2020-105389,2020-10-23,2020-10-30,Standard Processing
US-2020-105389,2020-10-23,2020-10-30,Standard Processing
US-2020-105389,2020-10-23,2020-10-30,Standard Processing
US-2020-117331,2020-10-21,2020-10-30,Standard Processing
CA-2020-113453,2020-10-21,2020-10-30,Standard Processing
CA-2020-113453,2020-10-21,2020-10-30,Standard Processing
CA-2020-156363,2020-10-22,2020-10-30,Standard Processing
CA-2020-156363,2020-10-22,2020-10-30,Standard Processing
CA-2020-139913,2020-10-23,2020-10-30,Standard Processing
CA-2020-139913,2020-10-23,2020-10-30,Standard Processing
CA-2020-139913,2020-10-23,2020-10-30,Standard Processing
CA-2020-139913,2020-10-23,2020-10-30,Standard Processing
CA-2020-106068,2020-10-23,2020-10-30,Standard Processing
CA-2020-106068,2020-10-23,2020-10-30,Standard Processing
CA-2020-106068,2020-10-23,2020-10-30,Standard Processing
CA-2020-106068,2020-10-23,2020-10-30,Standard Processing
CA-2020-142622,2020-10-30,2020-11-02,Express
CA-2020-142622,2020-10-30,2020-11-02,Express
CA-2020-142622,2020-10-30,2020-11-02,Express
CA-2020-155292,2020-10-30,2020-11-02,Express
CA-2020-155292,2020-10-30,2020-11-02,Express
CA-2020-155292,2020-10-30,2020-11-02,Express
CA-2020-155292,2020-10-30,2020-11-02,Express
CA-2020-110373,2020-10-27,2020-11-02,Standard Processing
CA-2020-110373,2020-10-27,2020-11-02,Standard Processing
CA-2020-139353,2020-10-28,2020-11-02,Standard Processing
CA-2020-139353,2020-10-28,2020-11-02,Standard Processing
CA-2020-139353,2020-10-28,2020-11-02,Standard Processing
CA-2020-115119,2020-10-26,2020-11-02,Standard Processing
CA-2020-115119,2020-10-26,2020-11-02,Standard Processing
US-2020-168116,2020-11-04,2020-11-04,Express
US-2020-168116,2020-11-04,2020-11-04,Express
CA-2020-121160,2020-11-04,2020-11-04,Express
CA-2020-121160,2020-11-04,2020-11-04,Express
CA-2020-121160,2020-11-04,2020-11-04,Express
CA-2020-121160,2020-11-04,2020-11-04,Express
CA-2020-118367,2020-10-28,2020-11-04,Standard Processing
CA-2020-111262,2020-10-28,2020-11-04,Standard Processing
CA-2020-111262,2020-10-28,2020-11-04,Standard Processing
CA-2020-111262,2020-10-28,2020-11-04,Standard Processing
CA-2020-160983,2020-10-29,2020-11-04,Standard Processing
CA-2020-155558,2020-10-26,2020-11-04,Standard Processing
CA-2020-155558,2020-10-26,2020-11-04,Standard Processing
CA-2020-162173,2020-10-26,2020-11-04,Standard Processing
CA-2020-162173,2020-10-26,2020-11-04,Standard Processing
US-2020-110646,2020-10-26,2020-11-04,Standard Processing
US-2020-110646,2020-10-26,2020-11-04,Standard Processing
US-2020-110646,2020-10-26,2020-11-04,Standard Processing
CA-2020-102729,2020-10-26,2020-11-04,Standard Processing
CA-2020-127922,2020-10-27,2020-11-04,Standard Processing
CA-2020-127922,2020-10-27,2020-11-04,Standard Processing
CA-2020-134880,2020-10-27,2020-11-04,Standard Processing
CA-2020-110310,2020-10-27,2020-11-04,Standard Processing
CA-2020-110310,2020-10-27,2020-11-04,Standard Processing
CA-2020-110310,2020-10-27,2020-11-04,Standard Processing
CA-2020-160661,2020-10-28,2020-11-04,Standard Processing
CA-2020-139661,2020-10-30,2020-11-04,Standard Processing
CA-2020-152807,2020-10-30,2020-11-04,Standard Processing
CA-2020-152807,2020-10-30,2020-11-04,Standard Processing
CA-2020-152807,2020-10-30,2020-11-04,Standard Processing
CA-2020-152807,2020-10-30,2020-11-04,Standard Processing
CA-2020-117114,2020-10-31,2020-11-04,Standard Processing
CA-2020-117114,2020-10-31,2020-11-04,Standard Processing
US-2020-145597,2020-11-02,2020-11-06,Express
CA-2020-167227,2020-11-02,2020-11-06,Express
CA-2020-167227,2020-11-02,2020-11-06,Express
US-2020-105998,2020-11-03,2020-11-06,Express
US-2020-105998,2020-11-03,2020-11-06,Express
CA-2020-147760,2020-11-04,2020-11-06,Express
CA-2020-147760,2020-11-04,2020-11-06,Express
US-2020-111745,2020-11-05,2020-11-06,Express
US-2020-153948,2020-11-06,2020-11-06,Express
US-2020-153948,2020-11-06,2020-11-06,Express
US-2020-153948,2020-11-06,2020-11-06,Express
US-2020-153948,2020-11-06,2020-11-06,Express
US-2020-153948,2020-11-06,2020-11-06,Express
CA-2020-123967,2020-11-01,2020-11-06,Standard Processing
CA-2020-123967,2020-11-01,2020-11-06,Standard Processing
CA-2020-104136,2020-11-01,2020-11-06,Standard Processing
CA-2020-104136,2020-11-01,2020-11-06,Standard Processing
US-2020-163790,2020-11-02,2020-11-06,Standard Processing
US-2020-163790,2020-11-02,2020-11-06,Standard Processing
US-2020-163790,2020-11-02,2020-11-06,Standard Processing
US-2020-163790,2020-11-02,2020-11-06,Standard Processing
US-2020-163790,2020-11-02,2020-11-06,Standard Processing
US-2020-163790,2020-11-02,2020-11-06,Standard Processing
CA-2020-143567,2020-11-02,2020-11-06,Standard Processing
CA-2020-143567,2020-11-02,2020-11-06,Standard Processing
CA-2020-143567,2020-11-02,2020-11-06,Standard Processing
CA-2020-143567,2020-11-02,2020-11-06,Standard Processing
CA-2020-153339,2020-11-03,2020-11-06,Standard Processing
US-2020-110989,2020-11-03,2020-11-06,Standard Processing
CA-2020-103009,2020-11-03,2020-11-06,Standard Processing
CA-2020-123491,2020-10-30,2020-11-06,Standard Processing
CA-2020-123491,2020-10-30,2020-11-06,Standard Processing
CA-2020-123491,2020-10-30,2020-11-06,Standard Processing
CA-2020-123491,2020-10-30,2020-11-06,Standard Processing
CA-2020-123491,2020-10-30,2020-11-06,Standard Processing
CA-2020-123491,2020-10-30,2020-11-06,Standard Processing
CA-2020-154732,2020-11-05,2020-11-09,Express
CA-2020-118213,2020-11-05,2020-11-09,Express
CA-2020-118213,2020-11-05,2020-11-09,Express
CA-2020-118213,2020-11-05,2020-11-09,Express
CA-2020-163188,2020-11-07,2020-11-09,Express
CA-2020-141425,2020-11-02,2020-11-09,Standard Processing
CA-2020-130834,2020-11-03,2020-11-09,Standard Processing
CA-2020-127285,2020-10-30,2020-11-09,Standard Processing
CA-2020-127285,2020-10-30,2020-11-09,Standard Processing
CA-2020-131632,2020-10-31,2020-11-09,Standard Processing
CA-2020-164049,2020-11-02,2020-11-09,Standard Processing
CA-2020-116358,2020-11-02,2020-11-09,Standard Processing
CA-2020-116358,2020-11-02,2020-11-09,Standard Processing
CA-2020-127782,2020-11-02,2020-11-09,Standard Processing
CA-2020-127782,2020-11-02,2020-11-09,Standard Processing
CA-2020-127782,2020-11-02,2020-11-09,Standard Processing
CA-2020-127782,2020-11-02,2020-11-09,Standard Processing
CA-2020-169005,2020-11-02,2020-11-09,Standard Processing
CA-2020-158246,2020-11-09,2020-11-12,Express
US-2020-155425,2020-11-10,2020-11-12,Express
US-2020-155425,2020-11-10,2020-11-12,Express
US-2020-155425,2020-11-10,2020-11-12,Express
US-2020-155425,2020-11-10,2020-11-12,Express
US-2020-155425,2020-11-10,2020-11-12,Express
CA-2020-162096,2020-11-10,2020-11-12,Express
CA-2020-120061,2020-11-02,2020-11-12,Standard Processing
CA-2020-114258,2020-11-05,2020-11-12,Standard Processing
CA-2020-102925,2020-11-05,2020-11-12,Standard Processing
CA-2020-102925,2020-11-05,2020-11-12,Standard Processing
CA-2020-102925,2020-11-05,2020-11-12,Standard Processing
CA-2020-102925,2020-11-05,2020-11-12,Standard Processing
CA-2020-102925,2020-11-05,2020-11-12,Standard Processing
CA-2020-102925,2020-11-05,2020-11-12,Standard Processing
CA-2020-102925,2020-11-05,2020-11-12,Standard Processing
CA-2020-102925,2020-11-05,2020-11-12,Standard Processing
CA-2020-167941,2020-11-06,2020-11-12,Standard Processing
CA-2020-167941,2020-11-06,2020-11-12,Standard Processing
CA-2020-167941,2020-11-06,2020-11-12,Standard Processing
CA-2020-167941,2020-11-06,2020-11-12,Standard Processing
CA-2020-167941,2020-11-06,2020-11-12,Standard Processing
CA-2020-125290,2020-11-06,2020-11-12,Standard Processing
CA-2020-125290,2020-11-06,2020-11-12,Standard Processing
US-2020-119319,2020-11-06,2020-11-12,Standard Processing
CA-2020-122504,2020-11-07,2020-11-12,Standard Processing
CA-2020-122504,2020-11-07,2020-11-12,Standard Processing
CA-2020-168179,2020-11-02,2020-11-12,Standard Processing
US-2020-115609,2020-11-02,2020-11-12,Standard Processing
CA-2020-142636,2020-11-03,2020-11-12,Standard Processing
CA-2020-142636,2020-11-03,2020-11-12,Standard Processing
CA-2020-126046,2020-11-03,2020-11-12,Standard Processing
CA-2020-143329,2020-11-03,2020-11-12,Standard Processing
CA-2020-121615,2020-11-03,2020-11-12,Standard Processing
CA-2020-121615,2020-11-03,2020-11-12,Standard Processing
CA-2020-121615,2020-11-03,2020-11-12,Standard Processing
CA-2020-110429,2020-11-03,2020-11-12,Standard Processing
CA-2020-148320,2020-11-03,2020-11-12,Standard Processing
CA-2020-161130,2020-11-03,2020-11-12,Standard Processing
US-2020-101518,2020-11-03,2020-11-12,Standard Processing
US-2020-168802,2020-11-03,2020-11-12,Standard Processing
CA-2020-135419,2020-11-03,2020-11-12,Standard Processing
CA-2020-100622,2020-11-03,2020-11-12,Standard Processing
CA-2020-100622,2020-11-03,2020-11-12,Standard Processing
CA-2020-100622,2020-11-03,2020-11-12,Standard Processing
CA-2020-100622,2020-11-03,2020-11-12,Standard Processing
CA-2020-102610,2020-11-04,2020-11-12,Standard Processing
CA-2020-102610,2020-11-04,2020-11-12,Standard Processing
CA-2020-102610,2020-11-04,2020-11-12,Standard Processing
CA-2020-102610,2020-11-04,2020-11-12,Standard Processing
US-2020-122672,2020-11-04,2020-11-12,Standard Processing
US-2020-122672,2020-11-04,2020-11-12,Standard Processing
CA-2020-159135,2020-11-04,2020-11-12,Standard Processing
CA-2020-116225,2020-11-05,2020-11-12,Standard Processing
CA-2020-157196,2020-11-05,2020-11-12,Standard Processing
CA-2020-154816,2020-11-06,2020-11-12,Standard Processing
CA-2020-144596,2020-11-06,2020-11-12,Standard Processing
CA-2020-149888,2020-11-07,2020-11-12,Standard Processing
CA-2020-149888,2020-11-07,2020-11-12,Standard Processing
CA-2020-152737,2020-11-07,2020-11-12,Standard Processing
CA-2020-152737,2020-11-07,2020-11-12,Standard Processing
CA-2020-150959,2020-11-11,2020-11-13,Express
CA-2020-150959,2020-11-11,2020-11-13,Express
US-2020-116491,2020-11-11,2020-11-13,Express
US-2020-116659,2020-11-12,2020-11-13,Express
CA-2020-134915,2020-11-12,2020-11-13,Express
CA-2020-134915,2020-11-12,2020-11-13,Express
CA-2020-134915,2020-11-12,2020-11-13,Express
CA-2020-134915,2020-11-12,2020-11-13,Express
CA-2020-134915,2020-11-12,2020-11-13,Express
CA-2020-134915,2020-11-12,2020-11-13,Express
CA-2020-113460,2020-11-07,2020-11-13,Standard Processing
CA-2020-161018,2020-11-09,2020-11-13,Standard Processing
CA-2020-152912,2020-11-09,2020-11-13,Standard Processing
CA-2020-152912,2020-11-09,2020-11-13,Standard Processing
CA-2020-152912,2020-11-09,2020-11-13,Standard Processing
CA-2020-152912,2020-11-09,2020-11-13,Standard Processing
CA-2020-163874,2020-11-10,2020-11-13,Standard Processing
US-2020-156083,2020-11-04,2020-11-13,Standard Processing
CA-2020-105144,2020-11-04,2020-11-13,Standard Processing
US-2020-107272,2020-11-05,2020-11-13,Standard Processing
US-2020-107272,2020-11-05,2020-11-13,Standard Processing
US-2020-109484,2020-11-06,2020-11-13,Standard Processing
CA-2020-100013,2020-11-06,2020-11-13,Standard Processing
CA-2020-100013,2020-11-06,2020-11-13,Standard Processing
CA-2020-100013,2020-11-06,2020-11-13,Standard Processing
CA-2020-154109,2020-11-06,2020-11-13,Standard Processing
CA-2020-154109,2020-11-06,2020-11-13,Standard Processing
CA-2020-106691,2020-11-06,2020-11-13,Standard Processing
CA-2020-150504,2020-11-06,2020-11-13,Standard Processing
CA-2020-115448,2020-11-11,2020-11-16,Express
US-2020-136707,2020-11-12,2020-11-16,Express
US-2020-119662,2020-11-13,2020-11-16,Express
US-2020-165344,2020-11-13,2020-11-16,Express
US-2020-165344,2020-11-13,2020-11-16,Express
US-2020-165344,2020-11-13,2020-11-16,Express
CA-2020-159156,2020-11-13,2020-11-16,Express
US-2020-157896,2020-11-16,2020-11-16,Express
CA-2020-136308,2020-11-16,2020-11-16,Express
US-2020-118598,2020-11-16,2020-11-16,Express
CA-2020-107720,2020-11-06,2020-11-16,Standard Processing
CA-2020-107174,2020-11-06,2020-11-16,Standard Processing
CA-2020-107174,2020-11-06,2020-11-16,Standard Processing
CA-2020-107174,2020-11-06,2020-11-16,Standard Processing
CA-2020-132346,2020-11-07,2020-11-16,Standard Processing
CA-2020-113572,2020-11-07,2020-11-16,Standard Processing
CA-2020-119494,2020-11-09,2020-11-16,Standard Processing
CA-2020-159667,2020-11-09,2020-11-16,Standard Processing
CA-2020-159667,2020-11-09,2020-11-16,Standard Processing
CA-2020-107825,2020-11-18,2020-11-18,Express
CA-2020-107825,2020-11-18,2020-11-18,Express
CA-2020-107825,2020-11-18,2020-11-18,Express
CA-2020-107825,2020-11-18,2020-11-18,Express
CA-2020-143658,2020-11-08,2020-11-18,Standard Processing
CA-2020-161739,2020-11-10,2020-11-18,Standard Processing
CA-2020-142671,2020-11-10,2020-11-18,Standard Processing
CA-2020-158561,2020-11-11,2020-11-18,Standard Processing
CA-2020-148985,2020-11-11,2020-11-18,Standard Processing
CA-2020-167976,2020-11-11,2020-11-18,Standard Processing
CA-2020-134978,2020-11-12,2020-11-18,Standard Processing
CA-2020-149944,2020-11-12,2020-11-18,Standard Processing
CA-2020-149944,2020-11-12,2020-11-18,Standard Processing
US-2020-125808,2020-11-12,2020-11-18,Standard Processing
CA-2020-166835,2020-11-12,2020-11-18,Standard Processing
CA-2020-165204,2020-11-13,2020-11-18,Standard Processing
CA-2020-165204,2020-11-13,2020-11-18,Standard Processing
CA-2020-112844,2020-11-13,2020-11-18,Standard Processing
CA-2020-112844,2020-11-13,2020-11-18,Standard Processing
CA-2020-123624,2020-11-13,2020-11-18,Standard Processing
CA-2020-155621,2020-11-08,2020-11-18,Standard Processing
CA-2020-159597,2020-11-09,2020-11-18,Standard Processing
CA-2020-159597,2020-11-09,2020-11-18,Standard Processing
US-2020-141852,2020-11-09,2020-11-18,Standard Processing
CA-2020-104640,2020-11-10,2020-11-18,Standard Processing
CA-2020-104640,2020-11-10,2020-11-18,Standard Processing
US-2020-128447,2020-11-10,2020-11-18,Standard Processing
US-2020-128447,2020-11-10,2020-11-18,Standard Processing
CA-2020-141138,2020-11-10,2020-11-18,Standard Processing
CA-2020-137624,2020-11-10,2020-11-18,Standard Processing
CA-2020-110842,2020-11-11,2020-11-18,Standard Processing
CA-2020-110842,2020-11-11,2020-11-18,Standard Processing
CA-2020-110842,2020-11-11,2020-11-18,Standard Processing
CA-2020-120327,2020-11-11,2020-11-18,Standard Processing
CA-2020-143217,2020-11-11,2020-11-18,Standard Processing
CA-2020-154137,2020-11-11,2020-11-18,Standard Processing
CA-2020-160514,2020-11-12,2020-11-18,Standard Processing
CA-2020-122644,2020-11-12,2020-11-18,Standard Processing
CA-2020-122644,2020-11-12,2020-11-18,Standard Processing
CA-2020-164364,2020-11-12,2020-11-18,Standard Processing
CA-2020-164364,2020-11-12,2020-11-18,Standard Processing
CA-2020-164364,2020-11-12,2020-11-18,Standard Processing
CA-2020-154088,2020-11-12,2020-11-18,Standard Processing
US-2020-132220,2020-11-12,2020-11-18,Standard Processing
CA-2020-152142,2020-11-14,2020-11-18,Standard Processing
CA-2020-106943,2020-11-14,2020-11-18,Standard Processing
CA-2020-124261,2020-11-14,2020-11-18,Standard Processing
US-2020-118157,2020-11-14,2020-11-20,Express
US-2020-107888,2020-11-16,2020-11-20,Express
US-2020-107888,2020-11-16,2020-11-20,Express
US-2020-107888,2020-11-16,2020-11-20,Express
US-2020-107888,2020-11-16,2020-11-20,Express
CA-2020-138163,2020-11-17,2020-11-20,Express
CA-2020-121468,2020-11-19,2020-11-20,Express
CA-2020-143021,2020-11-19,2020-11-20,Express
CA-2020-143021,2020-11-19,2020-11-20,Express
US-2020-124926,2020-11-13,2020-11-20,Standard Processing
CA-2020-160416,2020-11-13,2020-11-20,Standard Processing
US-2020-153633,2020-11-13,2020-11-20,Standard Processing
CA-2020-138611,2020-11-14,2020-11-20,Standard Processing
CA-2020-138611,2020-11-14,2020-11-20,Standard Processing
CA-2020-142489,2020-11-14,2020-11-20,Standard Processing
CA-2020-143455,2020-11-11,2020-11-20,Standard Processing
CA-2020-157483,2020-11-11,2020-11-20,Standard Processing
CA-2020-130386,2020-11-12,2020-11-20,Standard Processing
CA-2020-130386,2020-11-12,2020-11-20,Standard Processing
CA-2020-130386,2020-11-12,2020-11-20,Standard Processing
CA-2020-164168,2020-11-12,2020-11-20,Standard Processing
CA-2020-164168,2020-11-12,2020-11-20,Standard Processing
CA-2020-164168,2020-11-12,2020-11-20,Standard Processing
CA-2020-164168,2020-11-12,2020-11-20,Standard Processing
CA-2020-164168,2020-11-12,2020-11-20,Standard Processing
CA-2020-164168,2020-11-12,2020-11-20,Standard Processing
CA-2020-122490,2020-11-13,2020-11-20,Standard Processing
CA-2020-122490,2020-11-13,2020-11-20,Standard Processing
CA-2020-122490,2020-11-13,2020-11-20,Standard Processing
CA-2020-122490,2020-11-13,2020-11-20,Standard Processing
CA-2020-113873,2020-11-13,2020-11-20,Standard Processing
CA-2020-113873,2020-11-13,2020-11-20,Standard Processing
CA-2020-133620,2020-11-13,2020-11-20,Standard Processing
US-2020-140312,2020-11-13,2020-11-20,Standard Processing
US-2020-132444,2020-11-18,2020-11-23,Express
US-2020-132444,2020-11-18,2020-11-23,Express
US-2020-132444,2020-11-18,2020-11-23,Express
US-2020-132444,2020-11-18,2020-11-23,Express
US-2020-132444,2020-11-18,2020-11-23,Express
CA-2020-162929,2020-11-19,2020-11-23,Express
CA-2020-162929,2020-11-19,2020-11-23,Express
CA-2020-112529,2020-11-19,2020-11-23,Express
CA-2020-112529,2020-11-19,2020-11-23,Express
CA-2020-131254,2020-11-19,2020-11-23,Express
CA-2020-131254,2020-11-19,2020-11-23,Express
CA-2020-131254,2020-11-19,2020-11-23,Express
CA-2020-121818,2020-11-20,2020-11-23,Express
CA-2020-121818,2020-11-20,2020-11-23,Express
CA-2020-111556,2020-11-20,2020-11-23,Express
CA-2020-111556,2020-11-20,2020-11-23,Express
CA-2020-111556,2020-11-20,2020-11-23,Express
CA-2020-111556,2020-11-20,2020-11-23,Express
CA-2020-157420,2020-11-21,2020-11-23,Express
CA-2020-137323,2020-11-14,2020-11-23,Standard Processing
CA-2020-121678,2020-11-16,2020-11-23,Standard Processing
US-2020-102904,2020-11-13,2020-11-23,Standard Processing
US-2020-136679,2020-11-14,2020-11-23,Standard Processing
US-2020-136679,2020-11-14,2020-11-23,Standard Processing
CA-2020-100601,2020-11-16,2020-11-23,Standard Processing
CA-2020-157448,2020-11-16,2020-11-23,Standard Processing
CA-2020-157448,2020-11-16,2020-11-23,Standard Processing
CA-2020-103156,2020-11-23,2020-11-25,Express
CA-2020-167017,2020-11-23,2020-11-25,Express
CA-2020-105543,2020-11-24,2020-11-25,Express
CA-2020-162250,2020-11-24,2020-11-25,Express
CA-2020-137505,2020-11-24,2020-11-25,Express
CA-2020-137505,2020-11-24,2020-11-25,Express
CA-2020-141719,2020-11-17,2020-11-25,Standard Processing
CA-2020-128265,2020-11-17,2020-11-25,Standard Processing
US-2020-116505,2020-11-17,2020-11-25,Standard Processing
CA-2020-104864,2020-11-18,2020-11-25,Standard Processing
CA-2020-104864,2020-11-18,2020-11-25,Standard Processing
CA-2020-104864,2020-11-18,2020-11-25,Standard Processing
CA-2020-104864,2020-11-18,2020-11-25,Standard Processing
CA-2020-104864,2020-11-18,2020-11-25,Standard Processing
CA-2020-158876,2020-11-19,2020-11-25,Standard Processing
CA-2020-158876,2020-11-19,2020-11-25,Standard Processing
CA-2020-158876,2020-11-19,2020-11-25,Standard Processing
CA-2020-158876,2020-11-19,2020-11-25,Standard Processing
CA-2020-146458,2020-11-19,2020-11-25,Standard Processing
CA-2020-118731,2020-11-20,2020-11-25,Standard Processing
CA-2020-118731,2020-11-20,2020-11-25,Standard Processing
CA-2020-120404,2020-11-20,2020-11-25,Standard Processing
CA-2020-120404,2020-11-20,2020-11-25,Standard Processing
CA-2020-120404,2020-11-20,2020-11-25,Standard Processing
CA-2020-108112,2020-11-15,2020-11-25,Standard Processing
CA-2020-108112,2020-11-15,2020-11-25,Standard Processing
CA-2020-137022,2020-11-16,2020-11-25,Standard Processing
CA-2020-108091,2020-11-16,2020-11-25,Standard Processing
US-2020-114657,2020-11-16,2020-11-25,Standard Processing
CA-2020-122945,2020-11-16,2020-11-25,Standard Processing
CA-2020-160633,2020-11-16,2020-11-25,Standard Processing
CA-2020-160633,2020-11-16,2020-11-25,Standard Processing
CA-2020-160633,2020-11-16,2020-11-25,Standard Processing
CA-2020-165687,2020-11-17,2020-11-25,Standard Processing
CA-2020-124674,2020-11-17,2020-11-25,Standard Processing
CA-2020-166709,2020-11-17,2020-11-25,Standard Processing
CA-2020-118122,2020-11-17,2020-11-25,Standard Processing
CA-2020-158120,2020-11-17,2020-11-25,Standard Processing
CA-2020-158120,2020-11-17,2020-11-25,Standard Processing
CA-2020-100902,2020-11-17,2020-11-25,Standard Processing
CA-2020-100902,2020-11-17,2020-11-25,Standard Processing
US-2020-155866,2020-11-17,2020-11-25,Standard Processing
US-2020-155866,2020-11-17,2020-11-25,Standard Processing
CA-2020-163629,2020-11-17,2020-11-25,Standard Processing
CA-2020-163629,2020-11-17,2020-11-25,Standard Processing
US-2020-158946,2020-11-18,2020-11-25,Standard Processing
CA-2020-143434,2020-11-18,2020-11-25,Standard Processing
CA-2020-167871,2020-11-18,2020-11-25,Standard Processing
CA-2020-167871,2020-11-18,2020-11-25,Standard Processing
CA-2020-104913,2020-11-18,2020-11-25,Standard Processing
CA-2020-160122,2020-11-18,2020-11-25,Standard Processing
CA-2020-160122,2020-11-18,2020-11-25,Standard Processing
US-2020-152380,2020-11-19,2020-11-25,Standard Processing
CA-2020-101042,2020-11-19,2020-11-25,Standard Processing
CA-2020-101042,2020-11-19,2020-11-25,Standard Processing
CA-2020-126242,2020-11-19,2020-11-25,Standard Processing
CA-2020-126242,2020-11-19,2020-11-25,Standard Processing
CA-2020-168858,2020-11-19,2020-11-25,Standard Processing
CA-2020-168858,2020-11-19,2020-11-25,Standard Processing
CA-2020-110926,2020-11-19,2020-11-25,Standard Processing
CA-2020-103499,2020-11-20,2020-11-25,Standard Processing
CA-2020-100811,2020-11-21,2020-11-27,Express
CA-2020-100811,2020-11-21,2020-11-27,Express
CA-2020-156622,2020-11-23,2020-11-27,Express
CA-2020-156622,2020-11-23,2020-11-27,Express
CA-2020-156622,2020-11-23,2020-11-27,Express
CA-2020-156622,2020-11-23,2020-11-27,Express
CA-2020-123701,2020-11-24,2020-11-27,Express
CA-2020-135307,2020-11-26,2020-11-27,Express
CA-2020-135307,2020-11-26,2020-11-27,Express
CA-2020-149160,2020-11-23,2020-11-27,Standard Processing
CA-2020-149160,2020-11-23,2020-11-27,Standard Processing
CA-2020-107832,2020-11-23,2020-11-27,Standard Processing
CA-2020-128300,2020-11-24,2020-11-27,Standard Processing
CA-2020-128300,2020-11-24,2020-11-27,Standard Processing
CA-2020-153654,2020-11-24,2020-11-27,Standard Processing
US-2020-139969,2020-11-19,2020-11-27,Standard Processing
US-2020-137491,2020-11-19,2020-11-27,Standard Processing
US-2020-108014,2020-11-19,2020-11-27,Standard Processing
US-2020-161193,2020-11-20,2020-11-27,Standard Processing
US-2020-161193,2020-11-20,2020-11-27,Standard Processing
US-2020-110996,2020-11-20,2020-11-27,Standard Processing
CA-2020-154123,2020-11-20,2020-11-27,Standard Processing
CA-2020-130526,2020-11-26,2020-11-30,Express
CA-2020-102519,2020-11-27,2020-11-30,Express
CA-2020-102519,2020-11-27,2020-11-30,Express
US-2020-120089,2020-11-30,2020-11-30,Express
CA-2020-129000,2020-11-25,2020-11-30,Standard Processing
CA-2020-146724,2020-11-20,2020-11-30,Standard Processing
CA-2020-142888,2020-11-21,2020-11-30,Standard Processing
CA-2020-107874,2020-11-21,2020-11-30,Standard Processing
CA-2020-103380,2020-11-21,2020-11-30,Standard Processing
CA-2020-103380,2020-11-21,2020-11-30,Standard Processing
CA-2020-103380,2020-11-21,2020-11-30,Standard Processing
CA-2020-103380,2020-11-21,2020-11-30,Standard Processing
CA-2020-103380,2020-11-21,2020-11-30,Standard Processing
CA-2020-105130,2020-11-21,2020-11-30,Standard Processing
CA-2020-105130,2020-11-21,2020-11-30,Standard Processing
CA-2020-110443,2020-11-21,2020-11-30,Standard Processing
CA-2020-110443,2020-11-21,2020-11-30,Standard Processing
CA-2020-110443,2020-11-21,2020-11-30,Standard Processing
CA-2020-144036,2020-11-22,2020-11-30,Standard Processing
CA-2020-119746,2020-11-23,2020-11-30,Standard Processing
CA-2020-119746,2020-11-23,2020-11-30,Standard Processing
CA-2020-119746,2020-11-23,2020-11-30,Standard Processing
CA-2020-166919,2020-11-23,2020-11-30,Standard Processing
CA-2020-148992,2020-11-23,2020-11-30,Standard Processing
CA-2020-147767,2020-12-02,2020-12-02,Express
CA-2020-169894,2020-11-24,2020-12-02,Standard Processing
CA-2020-169894,2020-11-24,2020-12-02,Standard Processing
CA-2020-161459,2020-11-25,2020-12-02,Standard Processing
CA-2020-161459,2020-11-25,2020-12-02,Standard Processing
CA-2020-155159,2020-11-25,2020-12-02,Standard Processing
US-2020-109610,2020-11-25,2020-12-02,Standard Processing
CA-2020-100097,2020-11-26,2020-12-02,Standard Processing
CA-2020-100097,2020-11-26,2020-12-02,Standard Processing
CA-2020-103352,2020-11-27,2020-12-02,Standard Processing
CA-2020-103352,2020-11-27,2020-12-02,Standard Processing
CA-2020-119004,2020-11-23,2020-12-02,Standard Processing
CA-2020-119004,2020-11-23,2020-12-02,Standard Processing
CA-2020-119004,2020-11-23,2020-12-02,Standard Processing
